Userid	Notification id	Type	Category	Title	Action	Lat	Lng	Timestamp
"guTMaaDO"	"0"	"advert"	"non-commercial"	"bar1"	"swipe_away"	"61.498992842320334"	"23.762633143251442"	"2017-09-14 20:28:00.000"
"VdKzmDBV"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.49517267039052"	"23.76172942316879"	"2017-09-14 18:08:00.000"
"XUOkudVn"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.491217111940976"	"23.73837459176361"	"2017-09-14 21:03:00.000"
"6rZHJmCg"	"0"	"advert"	"event"	"bar1"	"read"	"61.50036538478788"	"23.762213624510885"	"2017-09-14 19:48:00.000"
"Y0gBKEKc"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.491405221282456"	"23.760735680537955"	"2017-09-14 21:06:00.000"
"fAEwwgoV"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49644509096283"	"23.76195653390017"	"2017-09-14 19:52:00.000"
"MWW1ydAy"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.50290133862444"	"23.76791958838125"	"2017-09-14 19:44:00.000"
"LLPCJemU"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.49588395678501"	"23.75448312606086"	"2017-09-14 20:55:00.000"
"6oimnF1z"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.50154651992234"	"23.747748409918977"	"2017-09-14 16:44:00.000"
"lBxgi0vG"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.49820604600718"	"23.738131781591367"	"2017-09-14 21:53:00.000"
"3ELFivk9"	"0"	"data"	"event"	"bar1"	"close"	"61.500449380921225"	"23.7663810754932"	"2017-09-14 17:26:00.000"
"XSc4HjOe"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.497234099747416"	"23.768199220359563"	"2017-09-14 17:55:00.000"
"XbuZKL7C"	"0"	"data"	"commercial"	"bar1"	"swipe_away"	"61.49097885631093"	"23.758604679532123"	"2017-09-14 17:43:00.000"
"WqJH95qR"	"0"	"data"	"announcement"	"bar1"	"close"	"61.496687925801524"	"23.773269326541815"	"2017-09-14 17:28:00.000"
"1XQFR9Zo"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.50217383639449"	"23.740864526033302"	"2017-09-14 21:00:00.000"
"y4oFEMBA"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.498044361003316"	"23.75054714001686"	"2017-09-14 20:49:00.000"
"YBu772ay"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.49811332534681"	"23.748816693411648"	"2017-09-14 16:43:00.000"
"cIZW95si"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.492998333604994"	"23.77104014777881"	"2017-09-14 16:40:00.000"
"b8PjfuLT"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.49408959759186"	"23.748594765002174"	"2017-09-14 18:21:00.000"
"nDT1sbfm"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.50205756037016"	"23.76099953343268"	"2017-09-14 19:56:00.000"
"ZOJ9JyPS"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.49638151094557"	"23.77174145122641"	"2017-09-14 19:47:00.000"
"85gLH8jS"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.499821643242434"	"23.73879698668225"	"2017-09-14 21:58:00.000"
"WuP99c7k"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.496008871016514"	"23.75741595240467"	"2017-09-14 17:32:00.000"
"i4X9Xcs1"	"0"	"survey"	"commercial"	"bar1"	"answer"	"61.50127704049777"	"23.74075213175606"	"2017-09-14 17:48:00.000"
"NuQiLJi6"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.50246139861104"	"23.749782536091445"	"2017-09-14 17:49:00.000"
"LIzLu4r8"	"0"	"advert"	"announcement"	"bar1"	"show"	"61.50202055780173"	"23.767434614333446"	"2017-09-14 18:58:00.000"
"OLLnPrcl"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.4929701600074"	"23.752496860482452"	"2017-09-14 16:28:00.000"
"LkESFemU"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.49958363376641"	"23.748157120305013"	"2017-09-14 16:22:00.000"
"AqbXtNJn"	"0"	"survey"	"event"	"bar1"	"close"	"61.492768249403724"	"23.746760535357417"	"2017-09-14 20:45:00.000"
"LJR64Zch"	"0"	"survey"	"event"	"bar1"	"read"	"61.4954108436534"	"23.760257992120437"	"2017-09-14 20:00:00.000"
"1e309wyD"	"0"	"survey"	"commercial"	"bar1"	"close"	"61.502541644345676"	"23.744855729229382"	"2017-09-14 16:44:00.000"
"Xy8JqNHZ"	"0"	"data"	"announcement"	"bar1"	"show"	"61.49457757411815"	"23.761748380925276"	"2017-09-14 20:60:00.000"
"iO6St6z2"	"0"	"survey"	"commercial"	"bar1"	"answer"	"61.4974680858866"	"23.770596725116068"	"2017-09-14 16:17:00.000"
"Yznvc6c2"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.49978121976178"	"23.752548009801984"	"2017-09-14 17:17:00.000"
"Wp15yb8t"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49373117746416"	"23.739280032732708"	"2017-09-14 16:41:00.000"
"EgkGI0OI"	"0"	"survey"	"commercial"	"bar1"	"history"	"61.491751471959894"	"23.751779872925614"	"2017-09-14 17:25:00.000"
"69q6FR3l"	"0"	"data"	"event"	"bar1"	"show"	"61.50095805334148"	"23.766604052172173"	"2017-09-14 16:44:00.000"
"sJHLWe7a"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.4946021195875"	"23.743770963021895"	"2017-09-14 17:45:00.000"
"ujEZ34vP"	"0"	"advert"	"announcement"	"bar1"	"read"	"61.501054841214874"	"23.741734503770676"	"2017-09-14 16:45:00.000"
"otOIYpmG"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.4986498254436"	"23.739230970772113"	"2017-09-14 18:54:00.000"
"JWP8BvDZ"	"0"	"data"	"non-commercial"	"bar1"	"history"	"61.491305303650826"	"23.7697699526879"	"2017-09-14 18:03:00.000"
"tq1jxclx"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.501696907444966"	"23.740856483511436"	"2017-09-14 20:35:00.000"
"nFV8uK4q"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.493314373050154"	"23.75338312090179"	"2017-09-14 20:38:00.000"
"LkESFemU"	"0"	"survey"	"event"	"bar1"	"read"	"61.493678000007044"	"23.761081058590264"	"2017-09-14 21:32:00.000"
"GZ7w9MNm"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.49936622524135"	"23.743037512146802"	"2017-09-14 17:54:00.000"
"aLzm7djR"	"0"	"advert"	"event"	"bar1"	"answer"	"61.49627974044841"	"23.747690011152677"	"2017-09-14 19:14:00.000"
"VEhvCsHy"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.49393838551469"	"23.753493004955875"	"2017-09-14 20:44:00.000"
"6ScwXLF3"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.49241369193358"	"23.76741539739963"	"2017-09-14 16:47:00.000"
"GRCmRxZy"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.491096839600054"	"23.77169089049583"	"2017-09-14 16:50:00.000"
"J9mOqCaC"	"0"	"advert"	"announcement"	"bar1"	"history"	"61.49623986309124"	"23.74472652664295"	"2017-09-14 19:09:00.000"
"Czr2POdR"	"0"	"advert"	"commercial"	"bar1"	"history"	"61.492841678407004"	"23.76982876770931"	"2017-09-14 16:38:00.000"
"r1VJ38QC"	"0"	"data"	"announcement"	"bar1"	"history"	"61.49996774891574"	"23.75973308860556"	"2017-09-14 20:48:00.000"
"QVAZeZUP"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49163181847921"	"23.758874879587154"	"2017-09-14 16:30:00.000"
"r6dvVaaQ"	"0"	"data"	"event"	"bar1"	"history"	"61.49951371078012"	"23.77415461397727"	"2017-09-14 19:36:00.000"
"7onSaCIE"	"0"	"survey"	"commercial"	"bar1"	"close"	"61.49414475998636"	"23.765324321691814"	"2017-09-14 17:54:00.000"
"bvIUJW1C"	"0"	"survey"	"commercial"	"bar1"	"trigger"	"61.49787569838878"	"23.74711668388162"	"2017-09-14 19:12:00.000"
"gRuOovtD"	"0"	"data"	"event"	"bar1"	"trigger"	"61.49667829485856"	"23.764967199713677"	"2017-09-14 21:12:00.000"
"nIui0qfc"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.492293970955814"	"23.745168369656017"	"2017-09-14 18:10:00.000"
"okznZ2Zn"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.490606329300796"	"23.773723726505082"	"2017-09-14 18:13:00.000"
"Nhi1yjlY"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.49098161512687"	"23.761635929857444"	"2017-09-14 18:59:00.000"
"wzzU9Bi3"	"0"	"advert"	"event"	"bar1"	"read"	"61.4976955156014"	"23.756675212581335"	"2017-09-14 16:54:00.000"
"vpzL65u7"	"0"	"data"	"announcement"	"bar1"	"show"	"61.49700893847612"	"23.754921286443068"	"2017-09-14 20:34:00.000"
"Ayl9jxrL"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.498544042594595"	"23.73746465299707"	"2017-09-14 17:08:00.000"
"htpxzYmd"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.491407583757955"	"23.768300533604695"	"2017-09-14 20:14:00.000"
"xVfG1gVn"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.50259542054057"	"23.750614702995406"	"2017-09-14 21:14:00.000"
"NCpBTmFw"	"0"	"data"	"announcement"	"bar1"	"close"	"61.49884523499882"	"23.760133883680954"	"2017-09-14 19:45:00.000"
"PHy0ANNn"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.49713534864745"	"23.76116616858692"	"2017-09-14 18:09:00.000"
"a6SnLOV4"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49901069250639"	"23.75192936005596"	"2017-09-14 21:03:00.000"
"nj3PRIHt"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.50006954567092"	"23.750302222865844"	"2017-09-14 21:14:00.000"
"Qvl76OGj"	"0"	"advert"	"commercial"	"bar1"	"swipe_away"	"61.49313723884392"	"23.771224265204015"	"2017-09-14 19:44:00.000"
"YzVOJVia"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.50171082955712"	"23.73540158447435"	"2017-09-14 19:14:00.000"
"2euAomKp"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.4977391081041"	"23.76454797232993"	"2017-09-14 21:49:00.000"
"DMimYT9c"	"0"	"data"	"commercial"	"bar1"	"history"	"61.501484697510776"	"23.766056906584737"	"2017-09-14 20:58:00.000"
"eHPo6paG"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.50261689105174"	"23.76168157010941"	"2017-09-14 19:06:00.000"
"YcKphus0"	"0"	"data"	"event"	"bar1"	"trigger"	"61.50160523213272"	"23.770958870202364"	"2017-09-14 20:59:00.000"
"DzX7RlwX"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.49478798322087"	"23.76483560767972"	"2017-09-14 16:57:00.000"
"E05UauuD"	"0"	"data"	"commercial"	"bar1"	"trigger"	"61.501404991457335"	"23.766573107488128"	"2017-09-14 18:03:00.000"
"ClyNWXeb"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.49525126194812"	"23.742111165748767"	"2017-09-14 18:23:00.000"
"nntpuFTc"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.49299900430606"	"23.754210033759872"	"2017-09-14 18:24:00.000"
"v32gV1fS"	"0"	"survey"	"non-commercial"	"bar1"	"show"	"61.502354988514824"	"23.752623016309673"	"2017-09-14 16:14:00.000"
"2bctEx0M"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.498488678027044"	"23.762664817610272"	"2017-09-14 19:42:00.000"
"59eNueoP"	"0"	"survey"	"event"	"bar1"	"history"	"61.49917084792261"	"23.771856971920283"	"2017-09-14 21:07:00.000"
"gGTJ5wQP"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49802850601092"	"23.758796851267146"	"2017-09-14 17:29:00.000"
"MQ7wEaci"	"0"	"data"	"event"	"bar1"	"trigger"	"61.4998964921718"	"23.736532917221645"	"2017-09-14 18:15:00.000"
"qb1VBjc0"	"0"	"advert"	"commercial"	"bar1"	"read"	"61.49744880908901"	"23.738958551686"	"2017-09-14 16:37:00.000"
"0xBUuYYo"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.49633901261102"	"23.755405911547076"	"2017-09-14 21:21:00.000"
"lFHKAQZD"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.49143662870258"	"23.741518427046298"	"2017-09-14 20:44:00.000"
"rzVT1o1K"	"0"	"data"	"commercial"	"bar1"	"read"	"61.501443559113866"	"23.766328105314766"	"2017-09-14 19:53:00.000"
"quAEYBTz"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.49774982679514"	"23.739610763605853"	"2017-09-14 21:14:00.000"
"yjXvlD7K"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.491910246318746"	"23.75983929225329"	"2017-09-14 16:52:00.000"
"NuQiLJi6"	"0"	"advert"	"non-commercial"	"bar1"	"swipe_away"	"61.50329369627878"	"23.741254029059572"	"2017-09-14 21:20:00.000"
"TkjBcEuJ"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.502824479897036"	"23.766849014550985"	"2017-09-14 21:55:00.000"
"VkSGhpuI"	"0"	"data"	"event"	"bar1"	"close"	"61.49540522317394"	"23.770245380027003"	"2017-09-14 18:15:00.000"
"L2FMj1ER"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.49778585165784"	"23.75240846010061"	"2017-09-14 20:24:00.000"
"RaEDZAwR"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.50305513128298"	"23.738869370321954"	"2017-09-14 18:40:00.000"
"Czr2POdR"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.49259997615871"	"23.767302278450273"	"2017-09-14 19:32:00.000"
"uSdTTIEp"	"0"	"survey"	"event"	"bar1"	"read"	"61.50227698549692"	"23.758061278778985"	"2017-09-14 16:26:00.000"
"MIXlMapu"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.494920881533844"	"23.765102214402766"	"2017-09-14 19:59:00.000"
"c6z9SK0R"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.501283691268476"	"23.75097023829526"	"2017-09-14 20:49:00.000"
"coCI770G"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.497738821805015"	"23.766609898218643"	"2017-09-14 21:08:00.000"
"qLKWblTO"	"0"	"advert"	"commercial"	"bar1"	"answer"	"61.490921450514804"	"23.752838221992942"	"2017-09-14 19:56:00.000"
"Wp15yb8t"	"0"	"data"	"commercial"	"bar1"	"read"	"61.49916423991226"	"23.741187557867793"	"2017-09-14 20:34:00.000"
"pgDiqRu3"	"0"	"advert"	"event"	"bar1"	"show"	"61.49357379670483"	"23.760061598717005"	"2017-09-14 16:22:00.000"
"sJbFuTXt"	"0"	"advert"	"commercial"	"bar1"	"read"	"61.5019465446991"	"23.74005183785163"	"2017-09-14 17:49:00.000"
"iCX1zrLC"	"0"	"data"	"commercial"	"bar1"	"close"	"61.499687812344234"	"23.75295971859199"	"2017-09-14 17:32:00.000"
"Fso8IRwJ"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.49711127978729"	"23.757684318865675"	"2017-09-14 17:59:00.000"
"Wy5iRJA7"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.49082291993395"	"23.75014836261396"	"2017-09-14 19:50:00.000"
"JWP8BvDZ"	"0"	"advert"	"non-commercial"	"bar1"	"show"	"61.493557739135284"	"23.74444593602597"	"2017-09-14 18:26:00.000"
"LO1KCXlT"	"0"	"advert"	"announcement"	"bar1"	"history"	"61.49895206652115"	"23.76205726780665"	"2017-09-14 18:31:00.000"
"Wy5iRJA7"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.50075517666198"	"23.76363280871579"	"2017-09-14 20:48:00.000"
"n5R6oEWw"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.490931953871076"	"23.772888779831018"	"2017-09-14 21:60:00.000"
"WzDpVYAE"	"0"	"advert"	"event"	"bar1"	"trigger"	"61.49777078921594"	"23.76041542980854"	"2017-09-14 19:51:00.000"
"fcCFqYTZ"	"0"	"survey"	"announcement"	"bar1"	"swipe_away"	"61.495009513544616"	"23.74741222577389"	"2017-09-14 19:27:00.000"
"dEJ43JLM"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.50149090091419"	"23.734942534806734"	"2017-09-14 18:16:00.000"
"iuwwzXlc"	"0"	"survey"	"announcement"	"bar1"	"read"	"61.49081698239386"	"23.748494557151854"	"2017-09-14 16:24:00.000"
"nXj3Xze7"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.499619479147945"	"23.752737525130005"	"2017-09-14 16:25:00.000"
"GWBZqCzx"	"0"	"advert"	"non-commercial"	"bar1"	"history"	"61.495741681659965"	"23.769340096449977"	"2017-09-14 16:09:00.000"
"6l5X6LFK"	"0"	"data"	"commercial"	"bar1"	"history"	"61.50196537681195"	"23.749316345612957"	"2017-09-14 21:14:00.000"
"aZB23xcq"	"0"	"advert"	"event"	"bar1"	"answer"	"61.50128620955719"	"23.76670828272283"	"2017-09-14 20:37:00.000"
"YtJfDaNh"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.502959640872625"	"23.734767722984966"	"2017-09-14 17:42:00.000"
"nB0EOxVH"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.500197490847846"	"23.7440647907959"	"2017-09-14 18:30:00.000"
"ZNecfGiq"	"0"	"data"	"announcement"	"bar1"	"close"	"61.49512983622378"	"23.768760526189308"	"2017-09-14 16:34:00.000"
"1XQFR9Zo"	"0"	"data"	"event"	"bar1"	"read"	"61.498707097331014"	"23.77171846651286"	"2017-09-14 19:02:00.000"
"mMzBBkE7"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.50055192014121"	"23.74979389725787"	"2017-09-14 21:22:00.000"
"58XXUHCT"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49082581895562"	"23.745393991572797"	"2017-09-14 18:29:00.000"
"m4428hwF"	"0"	"advert"	"announcement"	"bar1"	"trigger"	"61.50074113281006"	"23.76355126020797"	"2017-09-14 18:55:00.000"
"cUZwkE3K"	"0"	"data"	"event"	"bar1"	"show"	"61.49417706863548"	"23.76989027479165"	"2017-09-14 17:02:00.000"
"0qYcoLq8"	"0"	"data"	"event"	"bar1"	"history"	"61.495888914647985"	"23.73941706792614"	"2017-09-14 16:60:00.000"
"A1vvfcdV"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49570930022606"	"23.763678744915023"	"2017-09-14 18:07:00.000"
"cXfvSB56"	"0"	"survey"	"event"	"bar1"	"read"	"61.497905037877906"	"23.771993515188427"	"2017-09-14 19:38:00.000"
"CVAhg7LU"	"0"	"survey"	"commercial"	"bar1"	"show"	"61.5027556358686"	"23.75009018027754"	"2017-09-14 17:27:00.000"
"t8xdbmES"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.496149446679595"	"23.75141196052739"	"2017-09-14 17:03:00.000"
"dc9SV8cw"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.49617441049299"	"23.748164340236247"	"2017-09-14 16:23:00.000"
"BJydvDMV"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.49242909098356"	"23.736680154712925"	"2017-09-14 16:10:00.000"
"uB4JoKEh"	"0"	"survey"	"non-commercial"	"bar1"	"close"	"61.49954282856104"	"23.767617942942653"	"2017-09-14 16:49:00.000"
"1UAYSl1L"	"0"	"data"	"commercial"	"bar1"	"answer"	"61.49338318626388"	"23.742529034687426"	"2017-09-14 21:56:00.000"
"07UHibHD"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.49701772110937"	"23.74999972271173"	"2017-09-14 20:46:00.000"
"ue90vhE0"	"0"	"survey"	"non-commercial"	"bar1"	"swipe_away"	"61.500347219687264"	"23.752171460089553"	"2017-09-14 17:33:00.000"
"LPBnQqYP"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.491269024119546"	"23.74926633333767"	"2017-09-14 21:32:00.000"
"yzMUuPki"	"0"	"data"	"event"	"bar1"	"answer"	"61.49253411254671"	"23.736280591683826"	"2017-09-14 16:39:00.000"
"PzQpi3pn"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.499597726097235"	"23.75161856634559"	"2017-09-14 17:50:00.000"
"gE9XstKh"	"0"	"advert"	"event"	"bar1"	"answer"	"61.5012898117875"	"23.749427911383535"	"2017-09-14 17:34:00.000"
"873HJcBm"	"0"	"data"	"event"	"bar1"	"swipe_away"	"61.49682820117927"	"23.736721875305022"	"2017-09-14 20:06:00.000"
"XUNzWSD3"	"0"	"advert"	"announcement"	"bar1"	"close"	"61.49386354880779"	"23.760527068777872"	"2017-09-14 19:17:00.000"
"pgDiqRu3"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.49643567045125"	"23.7425895575974"	"2017-09-14 17:31:00.000"
"UsMj97Nk"	"0"	"survey"	"announcement"	"bar1"	"history"	"61.49674521755309"	"23.76848337564956"	"2017-09-14 21:47:00.000"
"tUIRws4x"	"0"	"advert"	"commercial"	"bar1"	"close"	"61.501146157481706"	"23.755921512844754"	"2017-09-14 18:52:00.000"
"xGfjrhEN"	"0"	"data"	"event"	"bar1"	"trigger"	"61.490682097021555"	"23.773017234081216"	"2017-09-14 21:56:00.000"
"k2sqVPqf"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.494089510490525"	"23.737526725940082"	"2017-09-14 21:08:00.000"
"xIWYTRse"	"0"	"data"	"announcement"	"bar1"	"close"	"61.49581855319387"	"23.738812767296196"	"2017-09-14 18:03:00.000"
"ith7hdc1"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.49421725705668"	"23.756524093699493"	"2017-09-14 17:07:00.000"
"aZB23xcq"	"0"	"data"	"non-commercial"	"bar1"	"read"	"61.49048230778069"	"23.759989786001466"	"2017-09-14 16:46:00.000"
"AxVNodZU"	"0"	"survey"	"event"	"bar1"	"read"	"61.49242704377341"	"23.744188514316892"	"2017-09-14 16:31:00.000"
"ZR3fTQEs"	"0"	"advert"	"event"	"bar1"	"swipe_away"	"61.501077439175205"	"23.74091016989162"	"2017-09-14 18:23:00.000"
"LIzLu4r8"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.49474858173541"	"23.7521928018389"	"2017-09-14 17:51:00.000"
"SDIdyqHl"	"0"	"advert"	"event"	"bar1"	"answer"	"61.49825390724562"	"23.76851410456157"	"2017-09-14 20:16:00.000"
"KLGE4LLy"	"0"	"survey"	"non-commercial"	"bar1"	"read"	"61.49983919681185"	"23.769475055899704"	"2017-09-14 17:49:00.000"
"AdeoND52"	"0"	"data"	"announcement"	"bar1"	"swipe_away"	"61.491191166666056"	"23.75851597824201"	"2017-09-14 21:36:00.000"
"3n8wVhl2"	"0"	"advert"	"commercial"	"bar1"	"trigger"	"61.50084709249074"	"23.73977749358101"	"2017-09-14 16:12:00.000"
"dN1v12sp"	"0"	"advert"	"non-commercial"	"bar1"	"trigger"	"61.495687134212424"	"23.771657076151897"	"2017-09-14 20:23:00.000"
"rzjADHgq"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.49395304610518"	"23.770912399103654"	"2017-09-14 16:16:00.000"
"wHNzy478"	"0"	"data"	"event"	"bar1"	"answer"	"61.50058888670855"	"23.74571248556397"	"2017-09-14 17:50:00.000"
"quAEYBTz"	"0"	"data"	"non-commercial"	"bar1"	"show"	"61.49770800055175"	"23.773427249939413"	"2017-09-14 18:07:00.000"
"rgqMoEy8"	"0"	"data"	"event"	"bar1"	"trigger"	"61.4920005428563"	"23.75540057158325"	"2017-09-14 20:60:00.000"
"ovy5vbo7"	"0"	"data"	"commercial"	"bar1"	"show"	"61.4938997887401"	"23.7454283155969"	"2017-09-14 19:17:00.000"
"vWeSpm4v"	"0"	"advert"	"event"	"bar1"	"close"	"61.50260183690278"	"23.745511404585855"	"2017-09-14 16:02:00.000"
"Id8lbKSm"	"0"	"data"	"event"	"bar1"	"show"	"61.49545166213076"	"23.738715549185518"	"2017-09-14 17:39:00.000"
"lu5TtRMA"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.500299124954346"	"23.758560953668415"	"2017-09-14 19:28:00.000"
"uqmNtww4"	"0"	"data"	"non-commercial"	"bar1"	"swipe_away"	"61.49864848916004"	"23.756380023960535"	"2017-09-14 19:12:00.000"
"RaEDZAwR"	"0"	"survey"	"announcement"	"bar1"	"answer"	"61.49920799389502"	"23.734934988983504"	"2017-09-14 21:37:00.000"
"EfHPNBTA"	"0"	"advert"	"announcement"	"bar1"	"swipe_away"	"61.495461581540056"	"23.753754168004228"	"2017-09-14 21:00:00.000"
"Ied48JLX"	"0"	"survey"	"commercial"	"bar1"	"read"	"61.49071256031132"	"23.73504829939137"	"2017-09-14 17:60:00.000"
"47vGulCp"	"0"	"data"	"event"	"bar1"	"answer"	"61.49321896637139"	"23.73903869932388"	"2017-09-14 18:27:00.000"
"KibFV7l8"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.50147815515201"	"23.745531807806685"	"2017-09-14 19:32:00.000"
"9qERGZWL"	"0"	"advert"	"non-commercial"	"bar1"	"answer"	"61.50128896453142"	"23.764697870819518"	"2017-09-14 19:09:00.000"
"dKuyBE3S"	"0"	"survey"	"non-commercial"	"bar1"	"answer"	"61.49771512050009"	"23.743120845705036"	"2017-09-14 17:25:00.000"
"cN78RcsW"	"0"	"survey"	"event"	"bar1"	"swipe_away"	"61.49924010119298"	"23.760731125098722"	"2017-09-14 21:57:00.000"
"OJ9u4c28"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.49925389562875"	"23.73820175707252"	"2017-09-14 19:57:00.000"
"0oSfpc6S"	"0"	"survey"	"announcement"	"bar1"	"show"	"61.49937751652893"	"23.75478385512068"	"2017-09-14 20:14:00.000"
"mMzBBkE7"	"0"	"survey"	"announcement"	"bar1"	"close"	"61.491540259310106"	"23.7528399258271"	"2017-09-14 19:05:00.000"
"cR9P5bYe"	"0"	"survey"	"event"	"bar1"	"answer"	"61.494195354101215"	"23.766254664067652"	"2017-09-14 20:05:00.000"
"fQx0HCQa"	"0"	"advert"	"commercial"	"bar1"	"show"	"61.499769744432214"	"23.769019397488808"	"2017-09-14 19:16:00.000"
"ntbHD1zd"	"0"	"survey"	"non-commercial"	"bar1"	"history"	"61.49595112403897"	"23.76783480908584"	"2017-09-14 21:07:00.000"
"bSDJ1WbO"	"0"	"data"	"announcement"	"bar1"	"history"	"61.501485717818554"	"23.77398309366427"	"2017-09-14 18:36:00.000"
"jG6XkDLN"	"0"	"advert"	"non-commercial"	"bar1"	"read"	"61.495852795858035"	"23.765614715332145"	"2017-09-14 16:23:00.000"
"BJydvDMV"	"0"	"data"	"announcement"	"bar1"	"trigger"	"61.49239431829793"	"23.76082171483537"	"2017-09-14 19:18:00.000"
"hAXhpv6S"	"0"	"survey"	"event"	"bar1"	"read"	"61.49747999158268"	"23.758686681591556"	"2017-09-14 16:36:00.000"
"wlqLQC8M"	"0"	"data"	"non-commercial"	"bar1"	"answer"	"61.49741542309806"	"23.771235132614546"	"2017-09-14 19:19:00.000"
"H0ciyW1c"	"0"	"advert"	"non-commercial"	"bar1"	"close"	"61.493769939577895"	"23.741001737831194"	"2017-09-14 16:09:00.000"
